Uf;IBGE;Municipio;CNES;Nome_UBS;INE;Sigla;total_1221
GO;520860;GOIANÉSIA;6771831;POSTO DE SAUDE VALDELICIA DE SOUSA SANTOS AMORIM;458112;eSF;3455
GO;520870;GOIÂNIA;6056717;USF JARDIM MIRABEL;460001;eSF;3397
GO;520870;GOIÂNIA;2653834;USF JARDIM PRIMAVERA;458996;eSF;3152
GO;521640;PARAÚNA;2440865;PSF 1 LINDOMAR LEMES DE MORAIS;464414;eSF;2003
GO;521640;PARAÚNA;3749223;PSF 4 APOLINARIO MARIA DAS NEVES;464449;eSF;1370
GO;521680;PETROLINA DE GOIÁS;2769115;UNIDADE DE SAUDE DA FAMILIA I MARIA LUZIA FERREIRA;464473;eSF;1697
GO;521720;PIRANHAS;2383969;UNIDADE DE SAUDE DA FAMILIA PSF I PIRANHAS;464643;eSF;2812
GO;521730;PIRENÓPOLIS;2437104;UNIDADE DE SAUDE JARANAPOLIS;464694;eSF;2811
GO;521730;PIRENÓPOLIS;2437813;UNIDADE DE SAUDE TEODORICO BARBOSA;1506617;eSF;2124
GO;521730;PIRENÓPOLIS;9398074;UNIDADE DE SAUDE TALLES RAONY PEIXOTO MEIA PONTE;1645412;eSF;2430
GO;520540;CERES;5444322;UNIDADE BASICA DE SAUDE VILA PEDROSA;1587056;eAPP;61
GO;520110;ANÁPOLIS;2361523;USF ABADIA LOPES DA FONSECA;453811;eSF;3532
GO;520110;ANÁPOLIS;6771823;USF JARDIM GUANABARA;454478;eSF;4510
GO;520110;ANÁPOLIS;2371499;USF JOANAPOLIS;1679325;eSF;878
GO;520140;APARECIDA DE GOIÂNIA;7078080;UNIDADE BASICA DE SAUDE ALTO PARAISO;455288;eSF;760
GO;520140;APARECIDA DE GOIÂNIA;2589508;UNIDADE BASICA DE SAUDE MADRE GERMANA I;1544632;eSF;625
GO;520870;GOIÂNIA;2653834;USF JARDIM PRIMAVERA;459011;eSF;2824
GO;520870;GOIÂNIA;2653834;USF JARDIM PRIMAVERA;459003;eSF;3007
GO;520870;GOIÂNIA;3402177;USF LESTE UNIVERSITARIO;459674;eSF;3248
GO;520870;GOIÂNIA;3402177;USF LESTE UNIVERSITARIO;459666;eSF;3059
GO;520870;GOIÂNIA;3402177;USF LESTE UNIVERSITARIO;459631;eSF;3984
GO;520140;APARECIDA DE GOIÂNIA;7626789;UNIDADE BASICA DE SAUDE RESIDENCIAL CANDIDO DE QUEIROZ;2162385;eAP;1046
GO;520140;APARECIDA DE GOIÂNIA;7666314;UNIDADE BASICA DE SAUDE BURITI SERENO;2162245;eAP;6
GO;520110;ANÁPOLIS;2371545;USF RECANTO DO SOL;454044;eSF;3350
GO;520110;ANÁPOLIS;7122349;USF JOAO LUIZ DE OLIVEIRA;454486;eSF;1983
GO;522020;SÃO MIGUEL DO ARAGUAIA;6060021;UNIDADE BASICA DE SAUDE SETOR CENTRO;466689;eSF;4888
GO;522045;SENADOR CANEDO;2769476;UNIDADE DE SAUDE DA FAMILIA JARDIM CANEDO;466972;eSF;2782
GO;521040;ITABERAÍ;7700148;UBS JEOVAH JOSE CAMILO III;1571419;eSF;2393
GO;522145;TROMBAS;2437236;CENTRO DE SAUDE DR FCO CLAUDIO ALVES MONTENEGRO PSF I;467677;eSF;2347
GO;520800;FORMOSA;5477778;PSF 10 PARANA;457809;eSF;537
GO;520110;ANÁPOLIS;2361523;USF ABADIA LOPES DA FONSECA;454168;eSF;3385
GO;520110;ANÁPOLIS;2438348;USF VILA ESPERANCA;454192;eSF;3734
GO;520870;GOIÂNIA;3402177;USF LESTE UNIVERSITARIO;459658;eSF;3985
GO;520140;APARECIDA DE GOIÂNIA;7626789;UNIDADE BASICA DE SAUDE RESIDENCIAL CANDIDO DE QUEIROZ;1570994;eSF;2325
GO;520140;APARECIDA DE GOIÂNIA;5295068;UNIDADE BASICA DE SAUDE PORTO DAS PEDRAS;1580442;eSF;534
GO;520870;GOIÂNIA;5915120;USF LUANA PARK;459968;eSF;3623
GO;520870;GOIÂNIA;5915120;USF LUANA PARK;459941;eSF;4350
GO;520870;GOIÂNIA;3373681;USF MADRE GERMANA;459623;eSF;1945
GO;520870;GOIÂNIA;3373681;USF MADRE GERMANA;459607;eSF;2459
GO;520870;GOIÂNIA;3373681;USF MADRE GERMANA;459615;eSF;1995
GO;520870;GOIÂNIA;2653877;USF MORADA VALE DOS SONHOS;459151;eSF;2842
GO;520870;GOIÂNIA;2653877;USF MORADA VALE DOS SONHOS;459143;eSF;3058
GO;520870;GOIÂNIA;2653877;USF MORADA VALE DOS SONHOS;459178;eSF;4289
GO;520870;GOIÂNIA;2506742;USF NOVO PLANALTO;460125;eSF;3187
GO;520870;GOIÂNIA;2506742;USF NOVO PLANALTO;458775;eSF;3263
GO;521740;PIRES DO RIO;2672324;EQUIPE ESF 3;464791;eSF;4551
GO;521740;PIRES DO RIO;7810202;EQUIPE ESF 06;1586610;eSF;4503
GO;521760;PLANALTINA;2438607;UNIDADE BASICA DE SAUDE ESF 06 07 E 22 QD 02 NORTE;464929;eSF;2187
GO;521760;PLANALTINA;2438658;UNIDADE BASICA DE SAUDE ESF 13 QD 07 SETOR LESTE;464988;eSF;2522
GO;521760;PLANALTINA;2438682;UNIDADE BASICA DE SAUDE ESF 08 BAIRRO DOS IMIGRANTES;465011;eSF;1973
GO;521770;PONTALINA;2535882;ESF RURAL;465194;eSF;2829
GO;521800;PORANGATU;2382970;ESTRATEGIA DA SAUDE DA FAMILIA MARINGA ESF 08;465232;eSF;3694
GO;520005;ABADIA DE GOIÁS;9655093;UBS GORGONIO ALVES FORTES;453269;eSF;2130
GO;520005;ABADIA DE GOIÁS;9655093;UBS GORGONIO ALVES FORTES;1633295;eSF;3427
GO;520013;ACREÚNA;2383160;U S F ANA CARLA;453358;eSF;3917
GO;520013;ACREÚNA;2440229;U S F SOL NASCENTE;453382;eSF;2652
GO;520013;ACREÚNA;2440237;UNIDADE DE SAUDE DA FAMILIA JOAQUIM DE O ATAIDE NETO;453390;eSF;3106
GO;520025;ÁGUAS LINDAS DE GOIÁS;2441063;POSTO PSF SANTA LUCIA;453471;eSF;6122
GO;520870;GOIÂNIA;2506742;USF NOVO PLANALTO;458767;eSF;3096
GO;520870;GOIÂNIA;2506742;USF NOVO PLANALTO;460117;eSF;4524
GO;520870;GOIÂNIA;2665239;USF PARQUE ATHENEU;459305;eSF;3196
GO;520870;GOIÂNIA;2665239;USF PARQUE ATHENEU;459313;eSF;2757
GO;521830;POSSE;2382784;CENTRO DE SAUDE DE POSSE;1670948;eSF;3681
GO;521850;QUIRINÓPOLIS;3886263;UBS VII AUREO BARBOSA;465518;eSF;3357
GO;521860;RIALMA;5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;465542;eSF;2541
GO;521860;RIALMA;5082404;UNIDADE BASICA DE SAUDE RIALMA 2;465569;eSF;3879
GO;521880;RIO VERDE;9699155;CLINICA DA FAMILIA ODUVALDO RIBEIRO DA CUNHA NENZINHO RIBEI;465607;eSF;4289
GO;521880;RIO VERDE;2589133;CLINICA DA FAMILIA PAULO CAMPOS;465615;eSF;5864
GO;521880;RIO VERDE;2589125;CLINICA DA FAMILIA JULIO EMRICH;465623;eSF;4118
GO;520025;ÁGUAS LINDAS DE GOIÁS;4070550;POSTO PSF BARRAGEM II;453528;eSF;6251
GO;520025;ÁGUAS LINDAS DE GOIÁS;4070585;POSTO PSF BARRAGEM IV;453552;eSF;7541
GO;520025;ÁGUAS LINDAS DE GOIÁS;4070593;POSTO PSF SETOR X;453560;eSF;7352
GO;520870;GOIÂNIA;2665239;USF PARQUE ATHENEU;459291;eSF;2959
GO;521890;RUBIATABA;5501636;UNIDADE BASICA DE SAUDE PSF 4;465771;eSF;2231
GO;520082;AMARALINA;3001482;CENTRO DE SAUDE DE AMARALINA;453749;eSF;2624
GO;520085;AMERICANO DO BRASIL;2569663;UBS ADONIL BORGES DE SOUZA;453765;eSF;2065
GO;520110;ANÁPOLIS;2440733;USF DOM MANOEL;454265;eSF;3943
GO;520870;GOIÂNIA;2506793;USF PARQUE DOS BURITIS;458813;eSF;3118
GO;520870;GOIÂNIA;2506793;USF PARQUE DOS BURITIS;458821;eSF;3226
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459569;eSF;2900
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;458929;eSF;3954
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459593;eSF;3515
GO;521910;SANTA BÁRBARA DE GOIÁS;2440059;UNIDADE DE SAUDE DA FAMILIA II SANTA BARBARA DE GOIAS;465852;eSF;2569
GO;521925;SANTA FÉ DE GOIÁS;2381915;UNIDADE BASICA DE SAUDE IRMA NADIR RODRIGUES;465887;eSF;4361
GO;521930;SANTA HELENA DE GOIÁS;3023869;UNIDADE PSF DR SILVIO FERREIRA DINIZ;465968;eSF;2887
GO;521930;SANTA HELENA DE GOIÁS;3023915;UNIDADE PSF DR ALMERIO LEMES BASTOS;466026;eSF;2636
GO;521935;SANTA ISABEL;2381567;UNIDADE BASICA DE SAUDE MARIA MARTINS FERREIRA DA SILVA;1539728;eSF;2543
GO;521945;SANTA RITA DO NOVO DESTINO;2812630;POSTO DE SAUDE DE PLACA STA RITA N DESTINO;1673386;eSF;1136
GO;520110;ANÁPOLIS;7122349;USF JOAO LUIZ DE OLIVEIRA;454273;eSF;3791
GO;520110;ANÁPOLIS;5250544;USF ANEXO ITAMARATY;454419;eSF;3865
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459534;eSF;3282
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459542;eSF;3027
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2383470;POSTO DE SAUDE CENTRO EQUIPE 06;466182;eSF;2268
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2440458;UNIDADE DE SAUDE PSF EQUIPE 09;466263;eSF;2111
GO;521980;SÃO DOMINGOS;2441624;MARIA ALVES NOGUEIRA MARIA DE BEDEU;466395;eSF;2943
GO;521980;SÃO DOMINGOS;5403138;POSTO DE SAUDE ENFERMEIRA ARACI JOSE CARDOSO;466417;eSF;1867
GO;522000;SÃO JOÃO D'ALIANÇA;7391528;UNIDADE BASICA DE SAUDE DA FAMILIA IV VILA UNIAO;1499580;eSF;2906
GO;522010;SÃO LUÍS DE MONTES BELOS;2550652;UBS CANUTO DIAS DE OLIVEIRA SAO LUIS DE MONTES BELOS;466557;eSF;2633
GO;520110;ANÁPOLIS;5250544;USF ANEXO ITAMARATY;1614932;eSF;2699
GO;520130;ANICUNS;2769387;UBS MARIA DE LOURDES RODRIGUES SAO DOMINGOS;454524;eSF;1581
GO;520130;ANICUNS;6490417;UBS ANTONIO GONCALVES COSTA RIO DOS BOIS;454559;eSF;2831
GO;520140;APARECIDA DE GOIÂNIA;2358557;UNIDADE BASICA DE SAUDE JARDIM OLIMPICO;454605;eSF;2161
GO;520140;APARECIDA DE GOIÂNIA;2358727;UNIDADE BASICA DE SAUDE JARDIM BELA VISTA;454613;eSF;1307
GO;520140;APARECIDA DE GOIÂNIA;2589699;UNIDADE BASICA DE SAUDE JARDIM BOA ESPERANCA;454753;eSF;1616
GO;520140;APARECIDA DE GOIÂNIA;2589745;UNIDADE BASICA DE SAUDE JARDIM TIRADENTES I;454826;eSF;1806
GO;520140;APARECIDA DE GOIÂNIA;3011577;UNIDADE BASICA DE SAUDE PARQUE TRINDADE;454869;eSF;3800
GO;520880;GOIANIRA;5525284;UBS DOLOR AUGUSTO CAETANO;460370;eSF;6358
GO;520880;GOIANIRA;6311814;UBS ANTONIA PEREIRA GOMES;460389;eSF;4299
GO;520880;GOIANIRA;7828675;UBS PAULINO DE SOUZA CRUZ;1588419;eSF;4245
GO;520880;GOIANIRA;5525284;UBS DOLOR AUGUSTO CAETANO;1631993;eSF;3481
GO;520880;GOIANIRA;7828667;UBS JOAO FELIX DA CUNHA;1588427;eSF;3280
GO;520920;GUAPÓ;2570122;USF 5 DELCIDES FRANCISCO PEREIRA;460656;eSF;1050
GO;522015;SÃO LUÍZ DO NORTE;2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;466611;eSF;2498
GO;520140;APARECIDA DE GOIÂNIA;6821782;UNIDADE BASICA DE SAUDE RESIDENCIAL ANHAMBI;454966;eSF;2315
GO;520140;APARECIDA DE GOIÂNIA;5152259;UNIDADE BASICA DE SAUDE JARDIM FLORENCA;455024;eSF;1864
GO;520140;APARECIDA DE GOIÂNIA;2589559;UNIDADE BASICA DE SAUDE SANTA LUZIA;455180;eSF;1704
GO;520140;APARECIDA DE GOIÂNIA;6821855;UNIDADE BASICA DE SAUDE VEIGA JARDIM;455202;eSF;1793
GO;520140;APARECIDA DE GOIÂNIA;6821782;UNIDADE BASICA DE SAUDE RESIDENCIAL ANHAMBI;455296;eSF;1361
GO;520970;HIDROLÂNDIA;2769093;UNIDADE DE SAUDE DA FAMILIA I NAZARE HIDROLANDIA;460753;eSF;4142
GO;520970;HIDROLÂNDIA;6562477;UNIDADE DE SAUDE DA FAMILIA VI HIDROLANDIA I HIDROLANDIA;460761;eSF;4129
GO;520990;IACIARA;2440210;POSTO SAUDE DA FAMILIA 01 IACIARA;460796;eSF;5004
GO;521000;INHUMAS;2659840;UNIDADE DE SAUDE DA FAMILIA DR TUFI SAHIUM;460907;eSF;4484
GO;521000;INHUMAS;3107728;UNIDADE DE SAUDE DA FAMILIA GENESY VIEIRA SOYER;461032;eSF;2577
GO;522068;SIMOLÂNDIA;5854709;UNIDADE SAUDE DA FAMILIA II JOAQUIM PEREIRA DA VITORIA;467243;eSF;1974
GO;522070;SÍTIO D'ABADIA;2571463;UNIDADE DE SAUDE DA FAMILIA SITIO DABADIA;467251;eSF;2319
GO;522140;TRINDADE;2769077;UNIDADE DE SAUDE DA FAMILIA CENTRO TRINDADE;467359;eSF;1817
GO;520140;APARECIDA DE GOIÂNIA;7666683;UNIDADE BASICA DE SAUDE JARDIM PARAISO;1568965;eSF;2411
GO;520140;APARECIDA DE GOIÂNIA;7666608;UNIDADE BASICA DE SAUDE ANDRADE REIS;1682121;eSF;423
GO;521010;IPAMERI;2381745;POSTO DE SAUDE DE DOMICIANO RIBEIRO ESF VI;461067;eSF;3316
GO;521040;ITABERAÍ;2535696;UBS JOSE NONATO VIEIRA;461261;eSF;5344
GO;521040;ITABERAÍ;5077869;UBS JARDIM NECO DE FARIA;461350;eSF;4031
GO;521060;ITAGUARU;5054052;UNIDADE BASICA DE SAUDE ARSENIO ROSA CHAVEIRO;1502239;eSF;1434
GO;521100;ITAPIRAPUÃ;5729238;PSF ANA TEIXEIRA;461539;eSF;2833
GO;521100;ITAPIRAPUÃ;5729246;PSF CECILIA TEIXEIRA NETO;461547;eSF;2923
GO;522140;TRINDADE;2361663;UNIDADE DE SAUDE DA FAMILIA CONJUNTO MAYSA II TRINDADE;467529;eSF;2709
GO;522140;TRINDADE;2440121;UNIDADE DE SAUDE DA FAMILIA DONA IRIS II TRINDADE;467537;eSF;3797
GO;522150;TURVÂNIA;6536417;UNIDADE BASICA DE SAUDE SEBASTIAO INACIO BUENO;467707;eSF;2448
GO;522160;URUAÇU;2358786;PSF 6 VILA SANTANA URUACU;467758;eSF;3084
GO;522160;URUAÇU;2358832;PSF 9 RURAL URUACU;467804;eSF;2175
GO;522170;URUANA;3424022;UBS JAIRO FERREIRA DE CASTRO;467871;eSF;2491
GO;520170;ARAGARÇAS;33820;UNIDADE DE SAUDE DA FAMILIA PSF 307;1699377;eSF;272
GO;520260;AURILÂNDIA;2442973;PSF II CENTRO DE SAUDE DE AURILANDIA;455520;eSF;1799
GO;520280;AVELINÓPOLIS;2361191;CENTRO DE SAUDE UNIDADE BASICA DE AVELINOPOLIS;455547;eSF;3263
GO;520330;BELA VISTA DE GOIÁS;2570033;UNIDADE BASICA DE SAUDE DA FAMILIA SAO VICENTE UBS 05;455652;eSF;2768
GO;520340;BOM JARDIM DE GOIÁS;7286325;ESF IV HADOVALDO CASTRO E SILVA;1523449;eSF;3189
GO;521150;ITUMBIARA;800007;CLINICA POPULAR DR MARIO GUEDES;461830;eSF;3835
GO;521150;ITUMBIARA;533734;CLINICA UNIDADE SAUDE FAMILIA DIONARIA FERREIRA GOMES;1681664;eSF;1613
GO;521170;JANDAIA;2519453;UNIDADE DE SAUDE DA FAMILIA BELA VISTA DE JANDAIA;461989;eSF;2391
GO;522185;VALPARAÍSO DE GOIÁS;2439956;UNIDADE DE SAUDE DA FAMILIA CEU AZUL III A;468029;eSF;3476
GO;522185;VALPARAÍSO DE GOIÁS;3541010;UNIDADE DE SAUDE DA FAMILIA IPIRANGA;468053;eSF;3881
GO;522185;VALPARAÍSO DE GOIÁS;5631335;UNIDADE DE SAUDE DA FAMILIA JOQUEI CLUBE;468134;eSF;2622
GO;520400;CABECEIRAS;7893701;UNIDADE DE SAUDE DA FAMILIA III;1597191;eSF;2766
GO;520410;CACHOEIRA ALTA;7284845;UBS RENI BOAVENTURA;1479318;eSF;2519
GO;520425;CACHOEIRA DOURADA;2436957;PSF 02;455997;eSF;2311
GO;520440;CAIAPÔNIA;7989407;UNIDADE BASICA DE SAUDE MARCONDES FERREIRA PRIMO;1638017;eSF;1258
GO;521180;JARAGUÁ;5120616;UNIDADE DE SAUDE DA FAMILIA PSF II JARAGUA;462055;eSF;3573
GO;521180;JARAGUÁ;5120624;UNIDADE DE SAUDE DA FAMILIA PSF RURAL I JARAGUA;462063;eSF;1059
GO;521190;JATAÍ;2340054;USF CONJUNTO RIO CLARO DR NESTOR COURI;462144;eSF;3017
GO;521190;JATAÍ;2340054;USF CONJUNTO RIO CLARO DR NESTOR COURI;462160;eSF;3216
GO;521190;JATAÍ;2340070;USF CONJ ESTRELA DALVA DR OTTO CARNEIRO MACIEL;462179;eSF;2388
GO;521190;JATAÍ;2340127;USF ESTANCIA RURAL;462195;eSF;1690
GO;521190;JATAÍ;2340178;USF VILA FATIMA;462209;eSF;2566
GO;521190;JATAÍ;2536307;USF COLMEIA PARK MOISES MAIA FIRMO;462233;eSF;3049
GO;521190;JATAÍ;5603153;USF DR GILBERTO I CARDOSO;462292;eSF;2142
GO;521190;JATAÍ;6555225;USF VILA BRASILIA DR ARISTOTELES DE REZENDE;462322;eSF;4182
GO;522220;VILA BOA;2535998;UNIDADE DE SAUDE DA FAMILIA I;468347;eSF;3145
GO;522220;VILA BOA;6281257;UNIDADE DE SAUDE DA FAMILIA II;468355;eSF;1910
GO;520450;CALDAS NOVAS;2439840;ESTRATEGIA DE SAUDE DA FAMILIA MANSOES DAS AGUAS QUENTES;1585746;eSF;2709
GO;520450;CALDAS NOVAS;3894436;ESTRATEGIA DE SAUDE DA FAMILIA NOSSA SENHORA DE FATIMA;1585789;eSF;1288
GO;520450;CALDAS NOVAS;9298304;UNIDADE BASICA DE SAUDE ANGELA MARIA DE SOUSA PEREIRA;1666703;eSF;2140
GO;520455;CALDAZINHA;2361280;UBS LUIZA SALVIANO DE MATOS;456268;eSF;2655
GO;520460;CAMPESTRE DE GOIÁS;2361221;UNIDADE DE SAUDE FAMILIA DE CAMPESTRE;456276;eSF;2594
GO;520460;CAMPESTRE DE GOIÁS;2361221;UNIDADE DE SAUDE FAMILIA DE CAMPESTRE;1658220;eSF;2369
GO;520470;CAMPINORTE;5656672;UNIDADE SAUDE DA FAMILIA WILMA RIBEIRO MACHADO;456330;eSF;3124
GO;521220;JUSSARA;7747268;UBS ERMELINO SIQUEIRA;1579436;eSF;2835
GO;521250;LUZIÂNIA;2340461;PSF ALTO DAS CARAIBAS;462608;eSF;2592
GO;521250;LUZIÂNIA;6427316;PSF PARQUE ESTRELA DALVA IX;462675;eSF;4603
GO;520510;CATALÃO;2437856;UBSF PREFEITO DIVANO ELIAS DA SILVA;1512897;eSF;4363
GO;520540;CERES;2337657;UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;456667;eSF;4382
GO;520540;CERES;5444330;UNIDADE BASICA DE SAUDE SAO FRANCISCO;456705;eSF;2816
GO;520545;CEZARINA;3496783;PROGRAMA DE SAUDE DA FAMILIA DE CEZARINA PSF I;456756;eSF;3644
GO;520549;CIDADE OCIDENTAL;2438518;UBS FAMILIA PARQUE NAPOLIS A;456802;eSF;3085
GO;521270;MAMBAÍ;7710771;UBS MORADA NOVA;1574450;eSF;2788
GO;521290;MARZAGÃO;2371405;CENTRO DE SAUDE DE MARZAGAO;462802;eSF;3016
GO;521300;MAURILÂNDIA;6416306;ESTRATEGIA DE SAUDE DA FAMILIA ALMIR VIEIRA GOMES;462845;eSF;3142
GO;521305;MIMOSO DE GOIÁS;7840748;U B S ANTONIA CRISOSTOMO TEXEIRA;462853;eSF;2775
GO;521308;MINAÇU;3570681;UNIDADE DE SAUDE DA FAMILIA PSF VII;462950;eSF;4024
GO;521310;MINEIROS;2769425;UNIDADE BASICA DE SAUDE DONA FLORINDA;1518313;eSF;4528
GO;521310;MINEIROS;7657404;UNIDADE BASICA DE SAUDE OSVALDO JOSE DE SOUZA TOTE;1600028;eSF;3706
GO;520549;CIDADE OCIDENTAL;3005127;UBS FAMILIA SQ 18;456896;eSF;1679
GO;520549;CIDADE OCIDENTAL;2440024;UBS FAMILIA SQ 19;1698125;eSF;2489
GO;520549;CIDADE OCIDENTAL;7305117;UBS FAMILIA PARQUE ARAGUARI;1482637;eSF;4083
GO;520549;CIDADE OCIDENTAL;7713320;UBS FAMILIA PARQUE ESTRELA DALVA;1577549;eSF;3415
GO;520580;CORUMBÁ DE GOIÁS;2361841;UNIDADE DE SAUDE DA FAMILIA ANTONIO MARMO FERREIRA SANTANA;457027;eSF;4163
GO;521375;MONTIVIDIU;6430066;ESF 303 OSORIO FELICIANO PERES;463159;eSF;2750
GO;521375;MONTIVIDIU;9482881;ESF 304 BARBARA CRUVINEL DE MACEDO DONA BABICA;1677233;eSF;1875
GO;521380;MORRINHOS;2441586;UNIDADE ESF SUL DOS POMARES;463299;eSF;4145
GO;521400;MOZARLÂNDIA;3649091;PS PSF II ANTONIO FERREIRA;463361;eSF;4351
GO;521405;MUNDO NOVO;2569744;CENTRO DE SAUDE E PSF I II E III DE MUNDO NOVO;463396;eSF;2016
GO;521410;MUTUNÓPOLIS;2382954;CENTRO DE SAUDE DE MUTUNOPOLIS;463426;eSF;2236
GO;520640;CRIXÁS;2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;457248;eSF;2671
GO;520725;DOVERLÂNDIA;2535289;CENTRO DE SAUDE DE DOVERLANDIA;457353;eSF;2393
GO;520740;EDÉIA;2437759;CENTRO DE SAUDE FELIPE ALVES DE FARIA;457418;eSF;2956
GO;520740;EDÉIA;6127843;CENTRO DE SAUDE FRANCISCO FAGUNDES DE FREITAS;457442;eSF;2411
GO;521450;NERÓPOLIS;2768550;CENTRO DE SAUDE NEROPOLIS SEBASTIAO MAXIMO DE OLIVEIRA;1704931;eSF;1581
GO;521460;NIQUELÂNDIA;433462;PSF JARDIM AGUAS CLARAS;463604;eSF;1124
GO;521460;NIQUELÂNDIA;8011176;PSF DO BAIRRO BELO HORIZONTE;463698;eSF;2068
GO;521470;NOVA AMÉRICA;2381540;UNIDADE BASICA DE SAUDE JOAO DE SA;463701;eSF;2932
GO;521483;NOVA CRIXÁS;2440385;POSTO DE SAUDE SAO JOSE DO BANDEIRANTE NOVA CRIXAS;463744;eSF;1860
GO;521520;NOVO BRASIL;2382245;UBS VEREADOR DIVINO SABINO DE CARVALHO;463841;eSF;1677
GO;521523;NOVO GAMA;2383454;USF PEDREGAL;463876;eSF;1943
GO;521523;NOVO GAMA;3470709;USF PEDREGAL II;463965;eSF;3619
GO;521523;NOVO GAMA;6797148;USF PEDREGAL III;463973;eSF;2888
GO;520753;FAINA;2382407;UNIDADE BASICA DE SAUDE DE FAINA I FRANCISCO VALIM DE MELO;457477;eSF;3445
GO;520780;FIRMINÓPOLIS;2382199;CENTRO DE SAUDE DR VANIO DE MELO DE FIRMINOPOLIS;457558;eSF;2042
GO;520780;FIRMINÓPOLIS;2439867;CENTRO DE SAUDE IRMA FRANCISCA DE FIRMINOPOLIS;457574;eSF;1827
GO;520800;FORMOSA;2361981;PSF 07 JK;457647;eSF;1220
GO;520800;FORMOSA;5089662;PSF 14 VILA VERDE;457787;eSF;3100
GO;521523;NOVO GAMA;5389127;ESF ALVORADA;1659057;eSF;736
GO;521523;NOVO GAMA;5808804;EQUIPE SAUDE DA FAMILIA VALE DAS ANDORINHAS;1659715;eSF;514
GO;521523;NOVO GAMA;5808790;USF CHACARA MINAS GERAIS;1659731;eSF;2003
GO;521540;OURO VERDE DE GOIÁS;2381826;UNIDADE BASICA DE SAUDE JAIRO JOSE DE MOURA;464139;eSF;3059
GO;521550;OUVIDOR;9282815;UBSF JOSE ELISEU DA SILVA;1594222;eSF;3236
GO;521560;PADRE BERNARDO;7769784;ESTRATEGIA SAUDE DA FAMILIA JANETH ANTONIO PEREIRA;1584766;eSF;2208
GO;520830;DIVINÓPOLIS DE GOIÁS;9977619;PSF PARQUE ANHANGUERA;1695169;eSF;1274
GO;520860;GOIANÉSIA;2441284;POSTO DE SAUDE AVELINO MODESTO ARAUJO GOIANESIA;458058;eSF;3010
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459577;eSF;3225
GO;521570;PALMEIRAS DE GOIÁS;2769816;UNIDADE DE SAUDE DA FAMILIA THEREZA MENDES DE MENDONCA I;1957341;eSF;764
GO;521570;PALMEIRAS DE GOIÁS;6514472;UNIDADE DE SAUDE DA FAMILIA DR OSVALDO CASSIANO DE FARIA III;1957236;eSF;933
GO;521580;PALMELO;2382326;CENTRO DE SAUDE DE PALMELO;464333;eSF;2762
GO;521590;PALMINÓPOLIS;2437503;UNIDADE BASICA DE SAUDE JERONIMO GONCALVES BARBOSA;464341;eSF;2888
GO;521600;PANAMÁ;6213383;UBS UNIDADE BASICA DE SAUDE DE PANAMA;464368;eSF;2924
GO;521720;PIRANHAS;6236170;UNIDADE DE SAUDE DA FAMILIA PSF IV PIRANHAS;464651;eSF;2780
GO;522140;TRINDADE;9939547;CONSULTORIO NA RUA;1690132;eCR;46
GO;520010;ABADIÂNIA;2361833;UBS CENTRAL;453285;eSF;2763
GO;520110;ANÁPOLIS;2371472;USF SAO JOSE;453978;eSF;3797
GO;520140;APARECIDA DE GOIÂNIA;3927229;UNIDADE BASICA DE SAUDE ROSA DOS VENTOS;454982;eSF;1620
GO;520870;GOIÂNIA;3238458;USF PARQUE SANTA RITA;459585;eSF;3316
GO;520870;GOIÂNIA;2653850;USF RECANTO DAS MINAS GERAIS MILITAO R DE ARAUJO;459097;eSF;3508
GO;520870;GOIÂNIA;2653850;USF RECANTO DAS MINAS GERAIS MILITAO R DE ARAUJO;459070;eSF;2972
GO;520870;GOIÂNIA;2653850;USF RECANTO DAS MINAS GERAIS MILITAO R DE ARAUJO;459062;eSF;2538
GO;520870;GOIÂNIA;2653850;USF RECANTO DAS MINAS GERAIS MILITAO R DE ARAUJO;459089;eSF;2811
GO;520870;GOIÂNIA;2653850;USF RECANTO DAS MINAS GERAIS MILITAO R DE ARAUJO;459208;eSF;2837
GO;522185;VALPARAÍSO DE GOIÁS;7405367;UBS ESPLANADA I;2176475;eAP;170
GO;521190;JATAÍ;2536315;POLICLINICA MUNICIPAL DE SAUDE DR MILTON QUIRINO BARBOSA;2139219;eAP;732
GO;521880;RIO VERDE;4072103;CLINICA DA FAMILIA GAMELEIRA;2153068;eAP;7581
GO;520110;ANÁPOLIS;7349386;UBS MARACANA;1915673;eAP;930
GO;520110;ANÁPOLIS;4070690;UBS BRANAPOLIS;1679317;eAP;120
